resultid,resultdate,winner1id,loser1id,winnerset1,winnerset2,winnerset3,winnerset4,winnerset5,loserset1,loserset2,loserset3,loserset4,loserset5
11206460,2/11/2018,49869,205032,6,6,0,0,0,3,1,0,0,0
11206461,2/11/2018,49869,3497,6,6,0,0,0,2,4,0,0,0
11206512,2/11/2018,3674,203204,6,6,0,0,0,1,4,0,0,0
11206514,2/11/2018,89740,3898,6,6,0,0,0,4,4,0,0,0
11206516,2/11/2018,55851,90462,6,1,7,0,0,4,6,6,0,0
11206520,2/11/2018,4739,681018,6,6,0,0,0,2,4,0,0,0
11206522,2/11/2018,3965,55326,6,6,0,0,0,1,1,0,0,0
11206523,2/11/2018,49944,51222,7,6,0,0,0,5,3,0,0,0
11206524,2/11/2018,5016,28527,1,6,6,0,0,6,1,4,0,0
11206525,2/11/2018,3610,741933,3,6,7,0,0,6,4,6,0,0
11206528,2/11/2018,3631,182463,6,6,7,0,0,4,7,6,0,0
11206529,2/11/2018,4030,751633,6,6,0,0,0,4,2,0,0,0
11206531,2/11/2018,10080,4247,6,6,6,0,0,4,7,4,0,0
11206533,2/11/2018,89740,55851,3,6,6,0,0,6,3,1,0,0
11206534,2/11/2018,77977,4739,7,6,0,0,0,6,3,0,0,0
11206535,2/11/2018,49944,3965,7,6,0,0,0,6,2,0,0,0
11206536,2/11/2018,3610,5016,6,7,0,0,0,4,5,0,0,0
11206537,2/11/2018,3765,52842,0,6,6,0,0,6,2,3,0,0
11206538,2/11/2018,4030,3631,7,4,6,0,0,5,6,3,0,0
11206540,2/11/2018,3674,89740,7,6,0,0,0,5,1,0,0,0
11206541,2/11/2018,77977,49944,7,6,0,0,0,6,3,0,0,0
11206542,2/11/2018,3765,3610,6,6,0,0,0,2,3,0,0,0
11206543,2/11/2018,4030,10080,6,6,0,0,0,3,1,0,0,0
11206544,2/11/2018,3674,77977,6,6,0,0,0,3,4,0,0,0
11206545,2/11/2018,4030,3765,3,6,6,0,0,6,4,3,0,0
11206546,2/11/2018,3674,4030,7,6,0,0,0,6,4,0,0,0
11206581,2/11/2018,51222,94414,6,6,0,0,0,1,3,0,0,0
11206756,2/11/2018,3458,67610,6,6,6,0,0,7,2,3,0,0
11206757,2/11/2018,42681,3839,2,6,6,0,0,6,4,1,0,0
11206758,2/11/2018,3680,205841,6,4,7,0,0,4,6,6,0,0
11206759,2/11/2018,202479,4331,6,6,0,0,0,3,3,0,0,0
11206760,2/11/2018,5164,4633,6,7,0,0,0,2,5,0,0,0
11206763,2/11/2018,3487,3759,7,6,0,0,0,6,1,0,0,0
11206764,2/11/2018,4726,4309,6,6,0,0,0,3,0,0,0,0
11206765,2/11/2018,3981,54228,6,6,0,0,0,1,4,0,0,0
11206766,2/11/2018,5055,83953,7,6,0,0,0,6,1,0,0,0
11206767,2/11/2018,49924,4957,6,7,0,0,0,4,6,0,0,0
11206768,2/11/2018,3977,4445,6,6,0,0,0,4,2,0,0,0
11206769,2/11/2018,3739,4075,6,6,0,0,0,4,4,0,0,0
11206772,2/11/2018,3458,42681,6,6,0,0,0,0,1,0,0,0
11206773,2/11/2018,202479,3680,7,6,0,0,0,5,3,0,0,0
11206774,2/11/2018,5164,207050,6,7,0,0,0,3,6,0,0,0
11206775,2/11/2018,52598,3487,7,6,0,0,0,6,4,0,0,0
11206776,2/11/2018,4726,3981,6,6,0,0,0,4,2,0,0,0
11206777,2/11/2018,49924,5055,1,7,7,0,0,6,6,6,0,0
11206778,2/11/2018,3739,3977,4,6,6,0,0,6,3,4,0,0
11206779,2/11/2018,58228,751617,6,6,0,0,0,3,1,0,0,0
11206780,2/11/2018,3458,202479,6,3,6,0,0,1,6,3,0,0
11206781,2/11/2018,52598,5164,6,7,6,0,0,7,6,3,0,0
11206782,2/11/2018,49924,4726,6,7,0,0,0,4,5,0,0,0
11206783,2/11/2018,58228,3739,6,6,0,0,0,4,3,0,0,0
11206784,2/11/2018,52598,3458,6,3,7,0,0,3,6,6,0,0
11206785,2/11/2018,58228,49924,6,6,0,0,0,1,4,0,0,0
11206786,2/11/2018,58228,52598,6,6,0,0,0,2,2,0,0,0
11206803,2/11/2018,79623,45561,6,6,0,0,0,3,2,0,0,0
11206804,2/11/2018,3977,4954,6,3,7,0,0,3,6,5,0,0
11206806,2/11/2018,91959,3553,6,6,7,0,0,3,7,6,0,0
11206807,2/11/2018,83953,6491,7,6,0,0,0,5,4,0,0,0
11200523,2/11/2018,49953,3468,7,6,0,0,0,6,4,0,0,0
11206231,2/11/2018,87233,182559,6,7,0,0,0,4,5,0,0,0
11206238,2/11/2018,206798,71483,6,6,0,0,0,1,1,0,0,0
11206239,2/11/2018,3979,207673,6,5,6,0,0,2,7,3,0,0
11206242,2/11/2018,4891,65798,6,6,6,0,0,2,7,4,0,0
11206244,2/11/2018,53465,28080,4,7,6,0,0,6,6,1,0,0
11206246,2/11/2018,4094,4553,6,5,6,0,0,4,7,2,0,0
11206248,2/11/2018,54051,216298,6,7,0,0,0,3,5,0,0,0
11206251,2/11/2018,206783,76882,6,6,0,0,0,2,3,0,0,0
11206253,2/11/2018,3979,4875,6,7,0,0,0,1,5,0,0,0
11206254,2/11/2018,4891,4698,6,6,0,0,0,4,2,0,0,0
11206255,2/11/2018,42691,53465,6,7,0,0,0,2,6,0,0,0
11206256,2/11/2018,27273,4094,6,1,6,0,0,4,6,3,0,0
11206257,2/11/2018,65765,54051,6,6,0,0,0,1,4,0,0,0
11206258,2/11/2018,53378,4752,6,6,0,0,0,1,2,0,0,0
11206260,2/11/2018,3979,4891,6,6,0,0,0,3,4,0,0,0
11206261,2/11/2018,42691,27273,1,6,6,0,0,6,4,3,0,0
11206262,2/11/2018,53378,65765,6,7,0,0,0,3,6,0,0,0
11206263,2/11/2018,206783,3979,6,6,0,0,0,3,2,0,0,0
11206264,2/11/2018,53378,42691,7,6,0,0,0,5,4,0,0,0
11206265,2/11/2018,206783,53378,6,6,0,0,0,3,3,0,0,0
11206308,2/11/2018,53465,171018,7,6,0,0,0,5,4,0,0,0
11206333,2/11/2018,87178,4611,6,7,0,0,0,4,6,0,0,0
11206336,2/11/2018,4637,28096,6,1,7,0,0,1,6,5,0,0
11206337,2/11/2018,3849,51704,3,7,7,0,0,6,5,6,0,0
11206338,2/11/2018,51639,53939,6,7,0,0,0,3,6,0,0,0
11206341,2/11/2018,64675,50822,6,7,0,0,0,0,5,0,0,0
11206342,2/11/2018,79558,54026,6,6,0,0,0,2,2,0,0,0
11206343,2/11/2018,4722,28528,6,4,6,0,0,4,6,4,0,0
11206344,2/11/2018,4654,3838,6,6,0,0,0,0,2,0,0,0
11206345,2/11/2018,72527,207045,6,6,0,0,0,4,4,0,0,0
11206346,2/11/2018,206792,806315,6,6,0,0,0,2,0,0,0,0
11206347,2/11/2018,64312,87178,6,6,0,0,0,0,1,0,0,0
11206348,2/11/2018,167899,4637,7,4,7,0,0,6,6,5,0,0
11206349,2/11/2018,3849,51639,6,6,0,0,0,4,2,0,0,0
11206350,2/11/2018,206800,28414,6,6,0,0,0,2,0,0,0,0
11206351,2/11/2018,79558,64675,6,2,6,0,0,0,6,3,0,0
11206352,2/11/2018,4722,4654,6,4,7,0,0,3,6,5,0,0
11206353,2/11/2018,206792,72527,6,6,6,0,0,7,3,4,0,0
11206354,2/11/2018,64312,167899,6,6,0,0,0,1,3,0,0,0
11206355,2/11/2018,206800,3849,6,6,0,0,0,2,2,0,0,0
11206357,2/11/2018,206792,64312,6,7,0,0,0,2,5,0,0,0
11206358,2/11/2018,206800,79558,6,6,0,0,0,4,2,0,0,0
11206359,2/11/2018,206800,206792,6,6,0,0,0,4,3,0,0,0
11206587,2/11/2018,3659,3806,7,6,0,0,0,5,0,0,0,0
11206588,2/11/2018,73237,51289,6,6,0,0,0,3,3,0,0,0
11206589,2/11/2018,3656,55282,6,3,7,0,0,2,6,6,0,0
11206590,2/11/2018,256513,49875,6,6,0,0,0,2,0,0,0,0
11206591,2/11/2018,83696,54111,6,6,7,0,0,7,1,6,0,0
11206592,2/11/2018,166504,3533,7,4,6,0,0,6,6,4,0,0
11206593,2/11/2018,28094,4756,6,6,0,0,0,1,3,0,0,0
11206594,2/11/2018,3623,173321,6,7,0,0,0,4,6,0,0,0
11206595,2/11/2018,27335,51330,6,6,0,0,0,3,4,0,0,0
11206596,2/11/2018,72311,58915,7,7,0,0,0,6,6,0,0,0
11206597,2/11/2018,87175,3534,7,5,6,0,0,5,7,1,0,0
11206598,2/11/2018,54846,45583,6,6,0,0,0,3,2,0,0,0
11206599,2/11/2018,260593,4508,3,7,6,0,0,6,5,1,0,0
11206600,2/11/2018,70414,55849,7,6,0,0,0,5,2,0,0,0
11206601,2/11/2018,49948,3699,7,6,0,0,0,5,2,0,0,0
11206602,2/11/2018,3982,3597,6,6,0,0,0,4,2,0,0,0
11206603,2/11/2018,3659,73237,6,6,6,0,0,7,3,4,0,0
11206604,2/11/2018,3656,256513,6,6,0,0,0,4,2,0,0,0
11206605,2/11/2018,166504,83696,6,7,0,0,0,2,6,0,0,0
11206606,2/11/2018,3623,28094,6,7,0,0,0,3,6,0,0,0
11206607,2/11/2018,27335,72311,6,6,0,0,0,1,2,0,0,0
11206609,2/11/2018,70414,260593,6,6,0,0,0,0,2,0,0,0
11206610,2/11/2018,3982,49948,6,6,0,0,0,4,3,0,0,0
11206611,2/11/2018,3659,3656,6,6,0,0,0,4,3,0,0,0
11206612,2/11/2018,166504,3623,6,6,0,0,0,3,3,0,0,0
11206613,2/11/2018,27335,54846,7,6,0,0,0,6,3,0,0,0
11206614,2/11/2018,3982,70414,6,4,6,0,0,4,6,3,0,0
11206615,2/11/2018,166504,3659,6,7,0,0,0,3,6,0,0,0
11206616,2/11/2018,3982,27335,7,4,6,0,0,5,6,4,0,0
11206617,2/11/2018,3982,166504,7,3,6,0,0,6,6,3,0,0
11206624,2/11/2018,4756,28520,3,6,6,0,0,6,4,2,0,0
11206626,2/11/2018,66275,51701,7,5,6,0,0,6,7,1,0,0
11206628,2/11/2018,3626,259559,6,6,0,0,0,1,3,0,0,0
11206630,2/11/2018,4122,3894,6,7,0,0,0,3,5,0,0,0
11206632,2/11/2018,69187,67499,6,6,0,0,0,4,2,0,0,0
11206634,2/11/2018,52870,95375,6,6,6,0,0,2,7,4,0,0
11206636,2/11/2018,51314,3558,6,6,0,0,0,2,4,0,0,0
11206640,2/11/2018,4676,3617,6,7,0,0,0,3,6,0,0,0
11206643,2/11/2018,3821,114666,7,6,7,0,0,5,7,5,0,0
11206644,2/11/2018,90634,28085,6,6,0,0,0,3,4,0,0,0
11206645,2/11/2018,208105,373773,6,7,0,0,0,4,5,0,0,0
11206647,2/11/2018,70414,95506,6,6,6,0,0,7,1,1,0,0
11206648,2/11/2018,4756,66275,6,7,0,0,0,3,5,0,0,0
11206649,2/11/2018,4122,3626,6,6,7,0,0,7,0,5,0,0
11206650,2/11/2018,52870,69187,7,3,6,0,0,6,6,0,0,0
11206651,2/11/2018,58915,51314,3,6,6,0,0,6,4,2,0,0
11206652,2/11/2018,3656,4676,7,6,0,0,0,6,1,0,0,0
11206653,2/11/2018,4276,3821,6,6,0,0,0,4,1,0,0,0
11206654,2/11/2018,90634,208105,6,6,6,0,0,3,7,3,0,0
11206655,2/11/2018,70414,86242,6,7,0,0,0,4,6,0,0,0
11206656,2/11/2018,4756,4122,6,7,0,0,0,2,6,0,0,0
11206657,2/11/2018,58915,52870,6,6,0,0,0,3,2,0,0,0
11206658,2/11/2018,3656,4276,6,6,7,0,0,2,7,6,0,0
11206659,2/11/2018,70414,90634,6,6,0,0,0,4,3,0,0,0
11206675,2/11/2018,3652,57425,7,6,0,0,0,6,2,0,0,0
11206676,2/11/2018,6858,51306,6,6,0,0,0,1,3,0,0,0
11206678,2/11/2018,58417,89761,6,6,0,0,0,2,1,0,0,0
11206679,2/11/2018,52868,70402,6,3,7,0,0,3,6,5,0,0
11206685,2/11/2018,4647,4084,3,7,6,0,0,6,5,3,0,0
11206687,2/11/2018,53059,368898,6,6,0,0,0,3,3,0,0,0
11206690,2/11/2018,206807,124998,6,1,6,0,0,2,6,3,0,0
11206691,2/11/2018,3652,6858,6,6,0,0,0,3,4,0,0,0
11206692,2/11/2018,4279,58417,6,4,6,0,0,4,6,4,0,0
11206693,2/11/2018,4401,52868,6,1,6,0,0,4,6,1,0,0
11206696,2/11/2018,3860,4647,6,7,0,0,0,3,5,0,0,0
11206698,2/11/2018,42672,206807,2,6,6,0,0,6,2,4,0,0
11206699,2/11/2018,3652,4279,6,6,0,0,0,1,3,0,0,0
11206700,2/11/2018,4401,66326,5,6,6,0,0,7,1,1,0,0
11206701,2/11/2018,3860,4060,6,6,0,0,0,3,4,0,0,0
11206702,2/11/2018,42672,53059,6,6,0,0,0,1,2,0,0,0
11206703,2/11/2018,4401,3652,7,6,0,0,0,5,3,0,0,0
11206704,2/11/2018,3860,42672,6,6,0,0,0,4,3,0,0,0
11206705,2/11/2018,3860,4401,3,7,7,0,0,6,6,5,0,0
11206751,2/11/2018,4084,218320,6,1,7,0,0,3,6,5,0,0
11208129,2/11/2018,3927,95161,6,7,0,0,0,3,6,0,0,0
11208130,2/11/2018,212029,3910,7,7,0,0,0,6,6,0,0,0
11208132,2/11/2018,3586,45660,6,6,0,0,0,2,4,0,0,0
11208133,2/11/2018,3790,3946,6,6,6,0,0,7,1,1,0,0
11206808,2/11/2018,109223,4154,6,6,6,0,0,7,4,2,0,0
11206810,2/11/2018,970273,251954,3,6,6,0,0,6,2,3,0,0
11206815,2/11/2018,3977,51247,7,6,0,0,0,5,3,0,0,0
11206816,2/11/2018,91959,9674,6,6,0,0,0,4,2,0,0,0
11206817,2/11/2018,83953,109223,6,6,0,0,0,4,2,0,0,0
11206818,2/11/2018,3759,76863,6,6,6,0,0,7,3,2,0,0
11206821,2/11/2018,3680,79623,6,4,6,0,0,1,6,4,0,0
11206822,2/11/2018,3977,91959,6,6,7,0,0,4,7,5,0,0
11206823,2/11/2018,3759,83953,6,6,0,0,0,1,3,0,0,0
11208175,2/11/2018,53374,3863,6,6,0,0,0,4,4,0,0,0
11208176,2/11/2018,207037,49955,4,6,7,0,0,6,3,6,0,0
11208177,2/11/2018,3507,3867,6,7,0,0,0,3,6,0,0,0
11208178,2/11/2018,3605,64324,6,6,0,0,0,4,3,0,0,0
11208147,2/11/2018,83620,3853,7,6,0,0,0,5,3,0,0,0
11208154,2/11/2018,4021,198546,6,7,0,0,0,4,6,0,0,0
11208156,2/11/2018,3711,56303,6,6,0,0,0,2,3,0,0,0
11208157,2/11/2018,206794,4169,7,7,0,0,0,6,5,0,0,0
11208158,2/11/2018,55908,65365,7,6,0,0,0,5,1,0,0,0
11208159,2/11/2018,27182,28718,7,6,0,0,0,5,3,0,0,0
11208160,2/11/2018,4047,3718,5,6,6,0,0,7,4,4,0,0
11208136,2/12/2018,3586,50454,6,6,0,0,0,2,1,0,0,0
11208161,2/12/2018,52294,3560,6,6,0,0,0,4,3,0,0,0
11208163,2/12/2018,3474,3486,7,6,0,0,0,5,3,0,0,0
11208165,2/12/2018,3481,3507,6,7,0,0,0,3,6,0,0,0
11208167,2/12/2018,3867,3498,6,1,6,0,0,4,6,2,0,0
11208139,2/12/2018,253195,3476,7,6,0,0,0,6,4,0,0,0
11208141,2/12/2018,206781,3588,6,6,0,0,0,3,3,0,0,0
11208142,2/12/2018,224142,3790,7,6,0,0,0,6,1,0,0,0
11208143,2/12/2018,4417,4441,2,6,6,0,0,6,4,4,0,0
11208144,2/12/2018,3698,3696,6,7,0,0,0,3,6,0,0,0
11208145,2/12/2018,3679,224134,6,6,0,0,0,4,4,0,0,0
11208146,2/12/2018,3686,34037,6,7,0,0,0,4,6,0,0,0
11208148,2/12/2018,224678,96338,4,6,6,0,0,6,4,2,0,0
11208150,2/12/2018,3713,55908,6,3,7,0,0,4,6,6,0,0
11208152,2/12/2018,4047,3711,6,2,7,0,0,3,6,6,0,0
11208153,2/12/2018,206794,4021,7,6,0,0,0,5,3,0,0,0
11208155,2/12/2018,27182,83620,5,6,6,0,0,7,4,4,0,0
11220119,2/13/2018,4372,3863,6,6,0,0,0,1,3,0,0,0
11220121,2/13/2018,64318,200399,4,6,6,0,0,6,3,2,0,0
11220122,2/13/2018,53374,3620,6,7,0,0,0,4,6,0,0,0
11220124,2/13/2018,3959,54351,3,7,7,0,0,6,6,6,0,0
11220125,2/13/2018,4686,260593,6,3,7,0,0,2,6,5,0,0
11220126,2/13/2018,3960,207438,1,7,6,0,0,6,6,2,0,0
11220110,2/13/2018,235621,207034,6,6,0,0,0,4,3,0,0,0
11220111,2/13/2018,3993,3564,6,6,0,0,0,1,4,0,0,0
11220113,2/13/2018,3587,3915,6,7,0,0,0,2,5,0,0,0
11220114,2/13/2018,606930,3901,6,6,0,0,0,0,3,0,0,0
11220115,2/13/2018,3946,218159,6,6,0,0,0,2,4,0,0,0
11220116,2/13/2018,3702,212029,6,6,6,0,0,7,2,4,0,0
11220117,2/13/2018,3567,3927,6,6,0,0,0,1,4,0,0,0
11220127,2/13/2018,3691,10019,7,6,0,0,0,5,3,0,0,0
11220128,2/13/2018,206794,4504,1,6,7,0,0,6,3,6,0,0
11220129,2/13/2018,3761,3713,6,6,0,0,0,4,3,0,0,0
11220130,2/13/2018,3475,4047,4,7,6,0,0,6,6,4,0,0
11220131,2/13/2018,3503,217470,7,6,0,0,0,5,1,0,0,0
11220132,2/13/2018,27182,151401,4,6,7,0,0,6,3,6,0,0
11220133,2/13/2018,3608,943670,6,6,0,0,0,4,2,0,0,0
11220134,2/13/2018,3465,3712,3,6,6,0,0,6,3,4,0,0
11231614,2/14/2018,3867,52294,6,6,0,0,0,4,3,0,0,0
11231615,2/14/2018,4372,3481,6,6,0,0,0,1,3,0,0,0
11231616,2/14/2018,3474,3960,6,6,0,0,0,1,2,0,0,0
11231617,2/14/2018,3456,3605,6,6,0,0,0,1,2,0,0,0
11231618,2/14/2018,3469,4073,6,7,0,0,0,4,6,0,0,0
11231619,2/14/2018,53840,49953,7,6,0,0,0,5,4,0,0,0
11231620,2/14/2018,3654,4151,6,6,0,0,0,4,4,0,0,0
11231621,2/14/2018,3868,3963,6,6,0,0,0,2,2,0,0,0
11231599,2/14/2018,4515,3567,6,6,0,0,0,4,3,0,0,0
11231600,2/14/2018,606930,206806,3,7,6,0,0,6,5,1,0,0
11231601,2/14/2018,235621,3586,3,6,6,0,0,6,3,2,0,0
11231602,2/14/2018,4417,3587,6,6,0,0,0,2,4,0,0,0
11231608,2/14/2018,3761,3700,7,3,6,0,0,6,6,3,0,0
11231611,2/14/2018,206794,3475,7,7,0,0,0,5,6,0,0,0
11243176,2/14/2018,3691,3503,6,6,0,0,0,2,4,0,0,0
11243192,2/15/2018,3456,3959,7,7,0,0,0,6,5,0,0,0
11243193,2/15/2018,3469,4686,7,7,0,0,0,6,5,0,0,0
11243194,2/15/2018,3868,64318,6,6,0,0,0,4,0,0,0,0
11243195,2/15/2018,53374,207037,3,7,6,0,0,6,6,4,0,0
11243196,2/15/2018,53840,3654,6,7,0,0,0,4,6,0,0,0
11243171,2/15/2018,206781,217512,7,1,7,0,0,6,6,6,0,0
11243172,2/15/2018,3702,3570,6,6,0,0,0,3,3,0,0,0
11243173,2/15/2018,253195,3946,7,7,0,0,0,6,6,0,0,0
11243174,2/15/2018,3993,224142,6,6,0,0,0,4,3,0,0,0
11243177,2/15/2018,3695,27182,3,6,7,0,0,6,4,6,0,0
11243182,2/15/2018,3687,3465,6,6,0,0,0,4,3,0,0,0
11243183,2/15/2018,3686,3698,6,6,0,0,0,4,4,0,0,0
11243184,2/15/2018,224678,3679,6,3,6,0,0,4,6,0,0,0
11243198,2/16/2018,3456,3868,4,6,6,0,0,6,1,1,0,0
11243199,2/16/2018,3469,53840,6,6,0,0,0,3,4,0,0,0
11243201,2/16/2018,3867,53374,7,4,6,0,0,6,6,3,0,0
11243164,2/16/2018,4515,4417,7,6,0,0,0,6,4,0,0,0
11243165,2/16/2018,606930,235621,6,6,0,0,0,4,4,0,0,0
11243166,2/16/2018,253195,206781,6,7,0,0,0,3,5,0,0,0
11243167,2/16/2018,3993,3702,6,3,6,0,0,4,6,3,0,0
11243186,2/16/2018,3695,224678,6,5,6,0,0,3,7,4,0,0
11243187,2/16/2018,3687,3686,7,7,0,0,0,6,6,0,0,0
11243188,2/16/2018,3701,206794,7,2,6,0,0,5,6,3,0,0
11243189,2/16/2018,3691,3761,4,6,6,0,0,6,3,1,0,0
11249030,2/17/2018,3456,3867,6,7,0,0,0,3,6,0,0,0
11249020,2/17/2018,4515,3993,6,6,0,0,0,2,1,0,0,0
11249021,2/17/2018,606930,253195,6,2,6,0,0,4,6,1,0,0
11249024,2/17/2018,3695,3691,6,3,7,0,0,1,6,6,0,0
11249025,2/17/2018,3687,3701,6,7,6,0,0,7,5,3,0,0
11263817,2/17/2018,3927,49930,6,6,0,0,0,3,2,0,0,0
11263818,2/17/2018,3946,4096,6,6,0,0,0,4,2,0,0,0
11263819,2/17/2018,3588,224389,6,7,0,0,0,1,5,0,0,0
11263822,2/17/2018,3791,3855,6,6,0,0,0,4,3,0,0,0
11263826,2/17/2018,93116,230116,6,6,0,0,0,2,0,0,0,0
11263831,2/17/2018,3785,65365,5,6,6,0,0,7,2,1,0,0
11263832,2/17/2018,4537,3910,6,6,6,0,0,7,4,3,0,0
11263836,2/17/2018,3713,9705,7,7,0,0,0,6,6,0,0,0
11263837,2/17/2018,198546,4021,6,6,0,0,0,3,1,0,0,0
11263839,2/17/2018,4169,3711,6,5,6,0,0,3,7,4,0,0
11263843,2/17/2018,263508,28097,6,6,0,0,0,3,4,0,0,0
11263846,2/17/2018,3718,206794,6,6,0,0,0,2,3,0,0,0
11263850,2/17/2018,28718,206329,6,6,0,0,0,3,2,0,0,0
11259608,2/18/2018,3456,3469,6,6,0,0,0,2,2,0,0,0
11262424,2/18/2018,3806,45583,6,6,0,0,0,0,1,0,0,0
11262426,2/18/2018,27273,54051,6,6,0,0,0,2,2,0,0,0
11262432,2/18/2018,206798,125251,6,6,0,0,0,2,3,0,0,0
11262434,2/18/2018,71483,67353,6,3,6,0,0,2,6,4,0,0
11262437,2/18/2018,3774,53289,6,7,0,0,0,3,5,0,0,0
11262441,2/18/2018,49899,4903,7,6,0,0,0,5,3,0,0,0
11262442,2/18/2018,221264,81871,6,6,0,0,0,4,4,0,0,0
11262446,2/18/2018,3806,27273,6,6,0,0,0,3,4,0,0,0
11262448,2/18/2018,206798,71483,6,6,0,0,0,1,0,0,0,0
11262449,2/18/2018,3774,71210,6,6,0,0,0,4,3,0,0,0
11262450,2/18/2018,65230,86294,6,6,0,0,0,2,4,0,0,0
11262451,2/18/2018,67428,49899,6,6,0,0,0,3,2,0,0,0
11262452,2/18/2018,221264,3771,7,6,0,0,0,5,1,0,0,0
11262453,2/18/2018,4553,51655,6,6,0,0,0,3,4,0,0,0
11262455,2/18/2018,206798,3774,3,6,7,0,0,6,4,6,0,0
11262456,2/18/2018,65230,67428,4,6,7,0,0,6,4,5,0,0
11262457,2/18/2018,221264,4553,6,6,0,0,0,3,3,0,0,0
11259605,2/18/2018,4515,606930,6,6,0,0,0,2,4,0,0,0
11259606,2/18/2018,3695,3687,4,6,7,0,0,6,3,6,0,0
11262542,2/18/2018,51293,207053,6,6,0,0,0,4,2,0,0,0
11262544,2/18/2018,50992,369115,6,3,7,0,0,4,6,5,0,0
11262546,2/18/2018,4633,191865,6,6,0,0,0,4,2,0,0,0
11262548,2/18/2018,206783,42681,7,6,0,0,0,5,4,0,0,0
11262550,2/18/2018,3850,4122,6,6,0,0,0,4,3,0,0,0
11262551,2/18/2018,51245,5225,6,6,6,0,0,7,3,4,0,0
11262553,2/18/2018,534560,76531,6,6,0,0,0,1,4,0,0,0
11262554,2/18/2018,3894,52976,6,6,0,0,0,3,3,0,0,0
11262555,2/18/2018,251954,373773,6,6,0,0,0,3,2,0,0,0
11262557,2/18/2018,802298,970273,6,6,0,0,0,3,4,0,0,0
11262558,2/18/2018,4464,67610,6,7,0,0,0,1,6,0,0,0
11262559,2/18/2018,51794,54883,4,7,6,0,0,6,6,2,0,0
11262561,2/18/2018,3741,75587,6,7,0,0,0,1,6,0,0,0
11262562,2/18/2018,51293,50992,6,6,0,0,0,3,2,0,0,0
11262564,2/18/2018,3850,51245,6,6,0,0,0,4,2,0,0,0
11262565,2/18/2018,534560,83953,7,6,0,0,0,6,0,0,0,0
11262566,2/18/2018,3894,251954,7,6,0,0,0,6,2,0,0,0
11262568,2/18/2018,4464,51794,6,7,0,0,0,4,5,0,0,0
11262569,2/18/2018,3741,49884,6,6,0,0,0,2,3,0,0,0
11262571,2/18/2018,534560,3850,7,6,0,0,0,5,2,0,0,0
11262572,2/18/2018,802298,3894,6,3,6,0,0,2,6,3,0,0
11262573,2/18/2018,3741,4464,5,6,6,0,0,7,2,4,0,0
11262574,2/18/2018,51293,534560,6,7,0,0,0,1,6,0,0,0
11262575,2/18/2018,3741,802298,7,6,0,0,0,5,2,0,0,0
11262576,2/18/2018,51293,3741,7,3,7,0,0,5,6,5,0,0
11262592,2/18/2018,87188,203816,6,3,7,0,0,3,6,6,0,0
11262593,2/18/2018,7681,67412,3,6,7,0,0,6,1,6,0,0
11262599,2/18/2018,74171,51809,6,7,0,0,0,3,6,0,0,0
11262600,2/18/2018,173321,224562,7,6,0,0,0,6,2,0,0,0
11262601,2/18/2018,4919,3944,6,6,0,0,0,1,0,0,0,0
11262607,2/18/2018,4820,202388,7,7,0,0,0,5,6,0,0,0
11262608,2/18/2018,7681,87188,6,6,0,0,0,4,4,0,0,0
11262610,2/18/2018,56823,49962,7,6,0,0,0,5,4,0,0,0
11262611,2/18/2018,4484,74171,6,6,7,0,0,3,7,6,0,0
11262612,2/18/2018,173321,4919,6,7,0,0,0,1,6,0,0,0
11262615,2/18/2018,4820,54182,6,5,6,0,0,4,7,0,0,0
11262616,2/18/2018,7681,70622,6,3,6,0,0,3,6,3,0,0
11262617,2/18/2018,4484,56823,6,6,0,0,0,4,4,0,0,0
11262618,2/18/2018,173321,64700,7,6,6,0,0,5,7,3,0,0
11262620,2/18/2018,7681,4484,7,6,0,0,0,6,4,0,0,0
11262622,2/18/2018,7681,173321,6,6,0,0,0,2,4,0,0,0
11262671,2/18/2018,87188,4419,6,6,0,0,0,4,1,0,0,0
11262675,2/18/2018,4484,675323,7,6,0,0,0,5,2,0,0,0
11262695,2/18/2018,137424,167899,6,6,0,0,0,3,4,0,0,0
11262698,2/18/2018,79558,54784,6,6,0,0,0,4,3,0,0,0
11262699,2/18/2018,87178,4722,6,6,0,0,0,2,4,0,0,0
11262700,2/18/2018,54348,70402,7,2,7,0,0,6,6,5,0,0
11262701,2/18/2018,206792,4637,6,6,0,0,0,2,2,0,0,0
11262702,2/18/2018,28096,51704,6,6,0,0,0,0,1,0,0,0
11262705,2/18/2018,206800,800123,6,6,0,0,0,3,0,0,0,0
11262706,2/18/2018,209257,196997,7,6,0,0,0,5,2,0,0,0
11262710,2/18/2018,137424,3849,6,6,0,0,0,2,4,0,0,0
11262711,2/18/2018,4654,79558,4,6,6,0,0,6,1,3,0,0
11262712,2/18/2018,54348,87178,6,6,0,0,0,2,4,0,0,0
11262713,2/18/2018,206792,28096,3,6,7,0,0,6,1,5,0,0
11262714,2/18/2018,72527,412343,1,6,6,0,0,6,2,3,0,0
11262715,2/18/2018,206800,209257,6,6,0,0,0,4,1,0,0,0
11262718,2/18/2018,4654,54348,6,6,0,0,0,2,2,0,0,0
11262719,2/18/2018,206792,72527,3,7,6,0,0,6,6,3,0,0
11262721,2/18/2018,4654,28095,7,6,0,0,0,5,2,0,0,0
11262722,2/18/2018,206792,206800,6,6,0,0,0,3,4,0,0,0
